,yhat
0,0.03270247
1,0.037902113
2,0.027898565
3,0.03992003
4,0.045240924
5,0.033528734
6,0.037902113
7,0.056456514
8,0.030376885
9,0.030792968
10,0.035755776
11,0.037902113
12,0.037902113
13,0.037902113
14,0.037902113
15,0.037902113
16,0.037902113
17,0.037902113
18,0.037902113
19,0.037902113
20,0.029577715
21,0.049252443
22,0.05399444
23,0.06146807
24,0.037902113
25,0.029577715
26,0.036710724
27,0.046960898
28,0.060028132
29,0.029194502
30,0.04795446
31,0.029577708
32,0.037902113
33,0.05160732
34,0.055800665
35,0.037902113
36,0.035755776
37,0.031901333
38,0.03590875
39,0.037945647
40,0.05221055
41,0.039117504
42,0.04466847
43,0.03256863
44,0.027098637
45,0.056260847
46,0.041525446
47,0.037902113
48,0.0343486
49,0.049658023
50,0.050027072
51,0.05704841
52,0.051471177
53,0.042560454
54,0.05211264
55,0.04961708
56,0.051423386
57,0.04958183
58,0.037902113
59,0.03270247
60,0.037902113
61,0.034305274
62,0.03510694
63,0.04231521
64,0.040722676
65,0.06374155
66,0.049252443
67,0.05162377
68,0.029971816
69,0.0522868
70,0.06446713
71,0.0439013
72,0.045426495
73,0.035106935
74,0.052088622
75,0.049348734
76,0.037902113
77,0.037902113
78,0.030792968
79,0.028698707
80,0.03270247
81,0.037902113
82,0.037902113
83,0.05094175
84,0.051471177
85,0.037902113
86,0.04657934
87,0.037902113
88,0.037902113
89,0.055746563
90,0.031100385
91,0.06329507
92,0.037902113
93,0.037902113
94,0.037512846
95,0.028822144
96,0.037902113
97,0.037902113
98,0.037902113
99,0.051651616
100,0.053280286
101,0.030376885
102,0.037902113
103,0.037902113
104,0.042560454
105,0.04958183
106,0.037902113
107,0.036710724
108,0.03992003
109,0.037902113
110,0.03992003
111,0.027098637
112,0.041525446
113,0.037902113
114,0.037902113
115,0.050027072
116,0.0439013
117,0.03350379
118,0.05094175
119,0.0343486
120,0.050572667
121,0.05285689
122,0.049733445
123,0.037902113
124,0.037902113
125,0.05105652
126,0.06446713
127,0.04958183
128,0.03165841
129,0.05223909
130,0.029577715
131,0.027098637
132,0.052197777
133,0.049733445
134,0.037902113
135,0.037902113
136,0.028822144
137,0.028822144
138,0.035106935
139,0.056002676
140,0.041525446
141,0.03029962
142,0.036710724
143,0.03350379
144,0.045240924
145,0.051845703
146,0.05714768
147,0.041525446
148,0.054125648
149,0.036710724
150,0.049252443
151,0.06374155
152,0.056391414
153,0.03590875
154,0.03270247
155,0.028822144
156,0.03992003
157,0.047916517
158,0.04791652
159,0.049279302
160,0.037902113
161,0.037902113
162,0.037902113
163,0.03992003
164,0.037902113
165,0.034305274
166,0.029577715
167,0.042560454
168,0.046608765
169,0.034305274
170,0.03992003
171,0.052193973
172,0.03270247
173,0.051809207
174,0.029577715
175,0.03992003
176,0.05662455
177,0.037902113
178,0.040722676
179,0.042647332
180,0.033528734
181,0.037902113
182,0.033040658
183,0.044720016
184,0.037902113
185,0.05094175
186,0.03270247
187,0.034305274
188,0.037902113
189,0.044720016
190,0.0343486
191,0.032702472
192,0.040722676
193,0.054413073
194,0.037902113
195,0.029971816
196,0.050098393
197,0.039117504
198,0.05206316
199,0.037902113
200,0.037902113
201,0.04466847
202,0.041525446
203,0.040722676
204,0.037902113
205,0.031220127
206,0.06424149
207,0.037902113
208,0.042560454
209,0.037902113
210,0.029971816
211,0.0439013
212,0.046787716
213,0.051880866
214,0.034305274
215,0.037512843
216,0.051272962
217,0.035755776
218,0.050307125
219,0.030376885
220,0.03992003
221,0.037902113
222,0.037902113
223,0.04466847
224,0.057551835
225,0.051272962
226,0.032107893
227,0.037902113
228,0.05650643
229,0.037902113
230,0.056446202
231,0.037902113
232,0.0439013
233,0.052289065
234,0.03992003
235,0.03350379
236,0.031901333
237,0.031901333
238,0.049954902
239,0.03350379
240,0.037902113
241,0.037902113
242,0.049629785
243,0.037902113
244,0.029971816
245,0.031100385
246,0.030792968
247,0.037902113
248,0.03992003
249,0.041525446
250,0.037902113
251,0.037902113
252,0.028822144
253,0.037902113
254,0.037902113
255,0.037902113
256,0.036710724
257,0.057820175
258,0.0516919
259,0.044498906
260,0.037902113
261,0.041525446
262,0.03992003
263,0.037902113
264,0.047571152
265,0.03270247
266,0.032107893
267,0.034305274
268,0.04942717
269,0.034305274
270,0.033040658
271,0.058149237
272,0.037902113
273,0.037902113
274,0.03270247
275,0.037902113
276,0.03256863
277,0.033528734
278,0.036710724
279,0.037902113
280,0.028698707
281,0.045678988
282,0.037902113
283,0.037902113
284,0.042560454
285,0.033040658
286,0.037902113
287,0.049279302
288,0.032107893
289,0.037945647
290,0.031901333
291,0.050238434
292,0.037902113
293,0.037902113
294,0.037902113
295,0.052261397
296,0.049658023
297,0.03270247
298,0.04240541
299,0.035106935
300,0.03590875
301,0.03270247
302,0.038315102
303,0.030376885
304,0.03350379
305,0.037902113
306,0.037902113
307,0.051809207
308,0.05162377
309,0.037902113
310,0.029194502
311,0.037902113
312,0.050307125
313,0.035106935
314,0.049252443
315,0.029499065
316,0.037902113
317,0.037902113
318,0.037902113
319,0.037902113
320,0.052088622
321,0.037902113
322,0.058814857
323,0.050786816
324,0.029971816
325,0.04466847
326,0.027098637
327,0.03270247
328,0.031901333
329,0.03992003
330,0.037902113
331,0.042401854
332,0.041922793
333,0.037902113
334,0.037902113
335,0.046960898
336,0.037902113
337,0.029499065
338,0.051880866
339,0.051471177
340,0.04708308
341,0.03029962
342,0.037902113
343,0.031901333
344,0.037902113
345,0.035106935
346,0.027898565
347,0.042560454
348,0.040904257
349,0.056385204
350,0.037512846
351,0.045240927
352,0.031100385
353,0.033040658
354,0.047916517
355,0.029971816
356,0.037902113
357,0.035106935
358,0.050238434
359,0.050822776
360,0.03270247
361,0.047916517
362,0.037902113
363,0.029194502
364,0.061264858
365,0.037902113
366,0.0343486
367,0.05164852
368,0.037902113
369,0.03590875
370,0.029194502
371,0.029971816
372,0.0439013
373,0.039117504
374,0.037902113
375,0.041525446
376,0.028822144
377,0.037902113
378,0.027898565
379,0.052088622
380,0.03256863
381,0.034305274
382,0.05879409
383,0.037902113
384,0.037902113
385,0.031901333
386,0.037902113
387,0.034305274
388,0.029577715
389,0.035106935
390,0.029971816
391,0.04958183
392,0.03256863
393,0.03992003
394,0.029577715
395,0.041525446
396,0.027098637
397,0.041525446
398,0.037902113
399,0.044498906
400,0.037902113
401,0.035106935
402,0.037902113
403,0.037902113
404,0.037902113
405,0.037512843
406,0.03992003
407,0.05223909
408,0.03350379
409,0.031901333
410,0.049881898
411,0.037902113
412,0.034305274
413,0.04240541
414,0.037902113
415,0.029499065
416,0.037902113
417,0.051880866
418,0.039117504
419,0.05206316
420,0.039117504
421,0.04997403
422,0.034305274
423,0.037902113
424,0.03270247
425,0.050307125
426,0.04166554
427,0.029577715
428,0.028460566
429,0.051914692
430,0.04149124
431,0.037902113
432,0.037902113
433,0.05122052
434,0.049954902
435,0.037902113
436,0.03992003
437,0.041914526
438,0.031901333
439,0.037902113
440,0.037902113
441,0.05223909
442,0.029971816
443,0.037902113
444,0.028460566
445,0.031901333
446,0.05063668
447,0.04619897
448,0.037945647
449,0.031901333
450,0.042560454
451,0.036710724
452,0.037902113
453,0.059420288
454,0.031100385
455,0.049658023
456,0.037945647
457,0.037902113
458,0.037902113
459,0.037902113
460,0.037902113
461,0.029499065
462,0.047595702
463,0.041525446
464,0.028822144
465,0.037902113
466,0.03029962
467,0.056456514
468,0.036710724
469,0.037902113
470,0.037902113
471,0.03350379
472,0.042560454
473,0.035755776
474,0.03350379
475,0.037902113
476,0.03029962
477,0.057820175
478,0.037902113
479,0.029577708
480,0.0516919
481,0.05587582
482,0.04657934
483,0.034305274
484,0.037902113
485,0.037902113
486,0.037902113
487,0.030376885
488,0.037902113
489,0.040160954
490,0.037902113
491,0.029971816
492,0.05569577
493,0.029577715
494,0.045240924
495,0.029194502
496,0.050027072
497,0.041525446
498,0.050238434
499,0.050999667
500,0.037902113
501,0.03270247
502,0.042560454
503,0.05105652
504,0.041525446
505,0.037902113
506,0.029577715
507,0.03256863
508,0.042401854
509,0.037902113
510,0.032702472
511,0.029499065
512,0.037902113
513,0.037902113
514,0.05212523
515,0.029971816
516,0.037902113
517,0.049954902
518,0.040160954
519,0.027898565
520,0.044049855
521,0.050098393
522,0.037902113
523,0.0343486
524,0.031901333
525,0.037902113
526,0.05094012
527,0.028822144
528,0.031901333
529,0.037902113
530,0.034305274
531,0.049348734
532,0.041525446
533,0.031100385
534,0.046960898
535,0.028822144
536,0.047916517
537,0.052135196
538,0.033040658
539,0.029499065
540,0.049348734
541,0.040722676
542,0.039117508
543,0.056103893
544,0.03029962
545,0.037902113
546,0.049252443
547,0.040160954
548,0.044049855
549,0.051471177
550,0.056103893
551,0.029971816
552,0.05847408
553,0.029499065
554,0.029194502
555,0.037902113
556,0.037902113
557,0.056682453
558,0.056906432
559,0.050307125
560,0.03270247
561,0.037902113
562,0.028698707
563,0.03350379
564,0.0516919
565,0.031901333
566,0.037902113
567,0.037902113
568,0.049881898
569,0.05062508
570,0.038315102
571,0.03350379
572,0.06227786
573,0.037902113
574,0.037902113
575,0.039920032
576,0.038315102
577,0.037902113
578,0.031901333
579,0.05105652
580,0.05293306
581,0.037902113
582,0.045240924
583,0.037902113
584,0.041525446
585,0.05680444
586,0.034305274
587,0.050238434
588,0.032107893
589,0.03350379
590,0.030376885
591,0.03992003
592,0.05088278
593,0.037902113
594,0.03029962
595,0.034305274
596,0.059420288
597,0.039117504
598,0.037902113
599,0.03270247
600,0.03992003
601,0.034305274
602,0.039117504
603,0.051374406
604,0.06377708
605,0.03029962
606,0.04791652
607,0.06253885
608,0.03270247
609,0.029194502
610,0.0439013
611,0.052813582
612,0.0343486
613,0.041414168
614,0.031100385
615,0.037902113
616,0.037902113
617,0.051880866
618,0.037902113
619,0.060028132
620,0.037902113
621,0.04493885
622,0.037902113
623,0.049504876
624,0.037902113
625,0.037902113
626,0.051947158
627,0.030376885
628,0.042401854
629,0.042560454
630,0.03270247
631,0.04657934
632,0.03270247
633,0.056197494
634,0.038315102
635,0.037902113
636,0.037902113
637,0.0597265
638,0.042560454
639,0.039920032
640,0.037902113
641,0.037902113
642,0.038315102
643,0.037902113
644,0.037902113
645,0.037512843
646,0.05122052
647,0.052257575
648,0.037902113
649,0.037902113
650,0.031901333
651,0.049348734
652,0.05223909
653,0.037902113
654,0.051471177
655,0.05160732
656,0.0439013
657,0.034305274
658,0.037902113
659,0.034305274
660,0.028698707
661,0.037902113
662,0.038315102
663,0.04149124
664,0.028822144
665,0.034305274
666,0.031901333
667,0.03029962
668,0.037902113
669,0.049252443
670,0.03510694
671,0.037902113
672,0.050761744
673,0.049881898
674,0.040160954
675,0.029577715
676,0.037902113
677,0.037902113
678,0.03992003
679,0.051880866
680,0.056260847
681,0.040160954
682,0.06118914
683,0.050441764
684,0.037902113
685,0.050307125
686,0.037902113
687,0.03350379
688,0.028698707
689,0.037902113
690,0.037902113
691,0.029577715
692,0.029971816
693,0.037902113
694,0.029971816
695,0.04166554
696,0.037902113
697,0.029577715
698,0.047993906
699,0.037902113
700,0.029971816
701,0.03270247
702,0.029194502
703,0.033503793
704,0.051884357
705,0.038315102
706,0.034305274
707,0.030792968
708,0.050699707
709,0.042560454
710,0.03350379
711,0.0343486
712,0.03590875
713,0.031901333
714,0.048859496
715,0.0439013
716,0.041414168
717,0.037902113
718,0.051374406
719,0.050999667
720,0.037902113
721,0.056565873
722,0.036710724
723,0.03270247
724,0.051324263
725,0.03350379
726,0.037902113
727,0.037902113
728,0.06304743
729,0.047916517
730,0.051517773
731,0.03590875
732,0.03029962
733,0.037902113
734,0.05105652
735,0.03430528
736,0.051423386
737,0.042560454
738,0.06424149
739,0.049252443
740,0.050507694
741,0.037512843
742,0.03029962
743,0.039117504
744,0.05727457
745,0.0516919
746,0.050027072
747,0.037902113
748,0.03590875
749,0.047916517
750,0.03858255
751,0.037902113
752,0.024700219
753,0.026637897
754,0.037902113
755,0.042886898
756,0.028698707
757,0.038315102
758,0.037902113
759,0.049279306
760,0.05399444
761,0.037512843
762,0.037902113
763,0.037902113
764,0.03590875
765,0.03350379
766,0.056391418
767,0.039117508
768,0.042560454
769,0.049348734
770,0.05105652
771,0.040722676
772,0.037902113
773,0.050027072
774,0.049658023
775,0.037902113
776,0.029971816
777,0.05063668
778,0.05568468
779,0.048667867
780,0.037902113
781,0.037902113
782,0.037945647
783,0.03350379
784,0.030376885
785,0.033040658
786,0.05156316
787,0.037902113
788,0.037902113
789,0.028822144
790,0.049364164
791,0.037902113
792,0.038315102
793,0.029577715
794,0.037902113
795,0.037902113
796,0.03270247
797,0.035755776
798,0.031220123
799,0.051374406
800,0.040722676
801,0.037902113
802,0.050914288
803,0.05156316
804,0.037512843
805,0.03270247
806,0.040160954
807,0.037902113
808,0.029577715
809,0.059420288
810,0.03590875
811,0.04942717
812,0.039117504
813,0.04958183
814,0.059109487
815,0.055746563
816,0.037945647
817,0.03350379
818,0.050399564
819,0.037902113
820,0.055995233
821,0.03029962
822,0.031100385
823,0.040722676
824,0.037902113
825,0.060325198
826,0.037902113
827,0.037902113
828,0.037902113
829,0.03270247
830,0.037902113
831,0.03256862
832,0.037902113
833,0.037902113
834,0.05106643
835,0.041414168
836,0.030792968
837,0.04942717
838,0.037902113
839,0.031100385
840,0.027898565
841,0.048995115
842,0.037902113
843,0.037902113
844,0.031901333
845,0.037902113
846,0.04335903
847,0.037902113
848,0.03350379
849,0.031220127
850,0.037902113
851,0.05094175
852,0.037902113
853,0.03992003
854,0.036710724
855,0.047954455
856,0.050168853
857,0.037902113
858,0.037902113
859,0.04335903
860,0.04942717
861,0.037902113
862,0.051925052
863,0.056391418
864,0.03270247
865,0.052275177
866,0.037902113
867,0.052097023
868,0.028822144
869,0.0439013
870,0.049315937
871,0.040722676
872,0.037902113
873,0.03992003
874,0.029499065
875,0.050822776
876,0.044049855
877,0.037902113
878,0.03350379
879,0.040904257
880,0.037902113
881,0.05399444
882,0.042401854
883,0.027898565
884,0.051206738
885,0.037902113
886,0.037902113
887,0.06446713
888,0.029577715
889,0.037902113
890,0.035755776
891,0.037902113
892,0.049252443
893,0.029577715
894,0.028460566
895,0.028822144
896,0.056456514
897,0.041525446
898,0.03590875
899,0.037902113
900,0.050184935
901,0.037902113
902,0.031220127
903,0.041525446
904,0.035106935
905,0.027898565
906,0.051650237
907,0.0517714
908,0.027898565
909,0.037902113
910,0.029577715
911,0.03270247
912,0.051324263
913,0.037902113
914,0.037902113
915,0.05063668
916,0.038315102
917,0.037902113
918,0.04380982
919,0.035755776
920,0.032107893
921,0.037902113
922,0.0439013
923,0.037902113
924,0.031901333
925,0.06227786
926,0.031220123
927,0.036710724
928,0.034305274
929,0.043124124
930,0.03350379
931,0.041525446
932,0.049279306
933,0.05088278
934,0.04657934
935,0.031100385
936,0.05683807
937,0.045240924
938,0.028822144
939,0.034305274
940,0.037902113
941,0.037902113
942,0.042401854
943,0.052156284
944,0.0516919
945,0.051112287
946,0.051947158
947,0.04958183
948,0.035106935
949,0.037902113
