,yhat
0,-9.307606e-05
1,-9.307606e-05
2,-9.307606e-05
3,-9.307606e-05
4,-9.307606e-05
5,-9.307606e-05
6,-9.307606e-05
7,-9.307606e-05
8,-9.307606e-05
9,-9.307606e-05
10,-9.307606e-05
11,-9.307606e-05
12,-9.307606e-05
13,-9.307606e-05
14,-9.307606e-05
15,-9.307606e-05
16,-9.307606e-05
17,-9.307606e-05
18,-9.307606e-05
19,-9.307606e-05
20,-9.307606e-05
21,-9.307606e-05
22,-9.307606e-05
23,-9.307606e-05
24,-9.307606e-05
25,-9.307606e-05
26,-9.307606e-05
27,-9.307606e-05
28,-9.307606e-05
29,-9.307606e-05
30,-9.307606e-05
31,-9.307606e-05
32,-9.307606e-05
33,-9.307606e-05
34,-9.307606e-05
35,-9.307606e-05
36,-9.307606e-05
37,-9.307606e-05
38,-9.307606e-05
39,-9.307606e-05
40,-9.307606e-05
41,-9.307606e-05
42,-9.307606e-05
43,-9.307606e-05
44,-9.307606e-05
45,-9.307606e-05
46,-9.307606e-05
47,-9.307606e-05
48,-9.307606e-05
49,-9.307606e-05
50,-9.307606e-05
51,-9.307606e-05
52,-9.307606e-05
53,-9.307606e-05
54,-9.307606e-05
55,-9.307606e-05
56,-9.307606e-05
57,-9.307606e-05
58,-9.307606e-05
59,-9.307606e-05
60,-9.307606e-05
61,-9.307606e-05
62,-9.307606e-05
63,-9.307606e-05
64,-9.307606e-05
65,-9.307606e-05
66,-9.307606e-05
67,-9.307606e-05
68,-9.307606e-05
69,-9.307606e-05
70,-9.307606e-05
71,-9.307606e-05
72,-9.307606e-05
73,-9.307606e-05
74,-9.307606e-05
75,-9.307606e-05
76,-9.307606e-05
77,-9.307606e-05
78,-9.307606e-05
79,-9.307606e-05
80,-9.307606e-05
81,-9.307606e-05
82,-9.307606e-05
83,-9.307606e-05
84,-9.307606e-05
85,-9.307606e-05
86,-9.307606e-05
87,-9.307606e-05
88,-9.307606e-05
89,-9.307606e-05
90,-9.307606e-05
91,-9.307606e-05
92,-9.307606e-05
93,-9.307606e-05
94,-9.307606e-05
95,-9.307606e-05
96,-9.307606e-05
97,-9.307606e-05
98,-9.307606e-05
99,-9.307606e-05
100,-9.307606e-05
101,-9.307606e-05
102,-9.307606e-05
103,-9.307606e-05
104,-9.307606e-05
105,-9.307606e-05
106,-9.307606e-05
107,-9.307606e-05
108,-9.307606e-05
109,-9.307606e-05
110,-9.307606e-05
111,-9.307606e-05
112,-9.307606e-05
113,-9.307606e-05
114,-9.307606e-05
115,-9.307606e-05
116,-9.307606e-05
117,-9.307606e-05
118,-9.307606e-05
119,-9.307606e-05
