,yhat
0,-0.0029371083
1,-0.005689949
2,-0.013336137
3,-0.005689949
4,-0.005689949
5,-0.005689949
6,-0.013336137
7,-0.013336137
8,0.02538868
9,-0.005689949
10,-0.013336137
11,-0.013336137
12,0.025248848
13,-0.0028544143
14,0.017307047
15,-0.013336137
16,0.037799418
17,0.1103237
18,-0.013336137
19,-0.005689949
20,-0.009303775
21,-0.013336137
22,-0.005689949
23,-0.005689949
24,-0.013336137
25,-0.005689949
26,0.1984292
27,-0.013336137
28,-0.005689949
29,-0.005689949
30,-0.005689934
31,-0.0025241561
32,-0.0017840452
33,0.012458067
34,-0.013336137
35,-0.005689949
36,-0.005689949
37,0.047109503
38,0.015012482
39,0.0006061904
40,-0.005689949
41,-0.0026066415
42,0.025773365
43,-0.005689949
44,0.18872695
45,-0.0026066415
46,-0.0029371083
47,-0.013336137
48,-0.005689949
49,-0.005689949
50,-0.005689949
51,0.010349594
52,-0.005689949
53,-0.013336137
54,0.07800939
55,-0.00031616166
56,-0.005689949
57,-0.0029371083
58,0.2936977
59,-0.013336137
60,-0.0035173856
61,-0.005689949
62,-0.005689934
63,-0.005689934
64,-0.013336137
65,-0.005689949
66,-0.013336137
67,-0.005689949
68,0.025248848
69,-0.005689949
70,0.14924139
71,-0.005689949
72,-0.013336137
73,-0.005689949
74,-0.013336137
75,-0.013336137
76,-0.005689949
77,0.0153716095
78,-0.005689949
79,-0.013336137
80,-0.005689949
81,-0.013336137
82,-0.005689949
83,-0.0026066415
84,-0.0031026565
85,-0.005689949
86,0.16444948
87,-0.013336137
88,0.01941082
89,-0.0070055537
90,-0.0024417192
91,-0.002030287
92,-0.005689949
93,-0.003850095
94,-0.005689934
95,0.0032128803
96,-0.013336137
97,0.033226203
98,-0.005689949
99,-0.013336137
100,0.025471516
101,-0.005689949
102,-0.005689949
103,-0.0017840452
104,-0.005689949
105,-0.005689949
106,-0.000722263
107,0.11653529
108,0.10438994
109,-0.0026891865
110,-0.005689949
111,-0.005689949
112,-0.005689949
113,-0.005689949
114,-0.013336137
115,-0.005689949
116,-0.0030198544
117,-0.013336137
118,-0.005689949
119,-0.005689949
120,0.013331771
121,0.039433245
122,-0.0024417192
123,-0.005689949
124,-0.00219471
125,0.027508236
126,-0.005689934
127,-0.0035990477
128,-0.005689949
129,-0.005689949
130,0.09795329
131,-0.005689949
132,0.025166016
133,-0.013336137
134,-0.005689949
135,-0.005689949
136,-0.005689949
137,-0.0037668385
138,-0.005689949
139,0.069019035
140,-0.005689949
141,-0.013336137
142,-0.013336137
143,-0.013336137
144,-0.0027717724
145,-0.013336137
146,-0.005689949
147,-0.0018660761
148,0.10438994
149,0.05279209
150,-0.005689949
151,0.099351294
152,-0.005689949
153,-0.005689949
154,0.017307047
155,-0.005689949
156,-0.013336137
157,-0.005689949
158,-0.005689934
159,-0.0028544106
160,-0.013336137
161,-0.005689949
162,-0.005689949
163,0.03784358
164,-0.005689949
165,0.02538868
166,-0.005689949
167,-0.013336137
168,-0.005689949
169,-0.0022769943
170,-0.013336137
171,-0.005689949
172,-0.00219471
173,-0.0008036308
174,-0.0024105534
175,-0.0026891865
176,-0.005689949
177,-0.0029371083
178,-0.013336137
179,-0.005689949
180,-0.0036004856
181,-0.013336137
182,-0.005689949
183,-0.005689949
184,-0.013336137
185,-0.013336137
186,-0.005689949
187,-0.005689949
188,0.10942372
189,-0.005689949
190,-0.013336137
191,-0.005689934
192,-0.005689949
193,0.00042700022
194,-0.013336137
195,-0.013336137
196,-0.0028544143
197,0.013324989
198,0.09704319
199,0.16682506
200,-0.0029371083
201,-0.0017840452
202,-0.013336137
203,0.013845505
204,-0.0030198544
205,-0.013336137
206,-0.0010077357
207,-0.010838255
208,-0.013336137
209,-0.005689949
210,-0.0026066415
211,0.025219167
212,-0.013336137
213,-0.000966534
214,-0.005689949
215,-0.0028544143
216,-0.00219471
217,0.08420627
218,-0.0032683872
219,0.035160903
220,0.073224105
221,0.01470089
222,0.05998818
223,0.02556315
224,-0.0032683872
225,-0.005689949
226,-0.0025241561
227,-0.005689949
228,-0.013336137
229,-0.005689949
230,0.06733523
231,-0.0031026565
232,-0.005689949
233,-0.0034343377
234,0.026319709
235,-0.013336137
236,-0.005689949
237,-0.0034343377
238,-0.005689949
239,-0.005689949
240,-0.013336137
241,-0.005689949
242,0.012999423
243,0.00016948208
244,-0.005689949
245,-0.005689949
246,-0.005689949
247,0.10438994
248,-0.0031026565
249,-0.013336137
250,0.00042700022
251,-0.005689949
252,0.040156223
253,-0.013336137
254,-0.003434334
255,-0.005689934
256,-0.005689949
257,0.0030211397
258,0.13451576
259,-0.005689949
260,-0.005689949
261,-0.013336137
262,-0.013336137
263,0.099351294
264,-0.005689949
265,0.082784034
266,-0.005689949
267,-0.013336137
268,-0.013336137
269,-0.0017020665
270,-0.005689949
271,0.1530765
272,-0.005689949
273,0.00087878853
274,-0.0021124743
275,-0.005689949
276,-0.013336137
277,-0.0027717724
278,0.017307047
279,-0.003683634
280,-0.013336137
281,0.033427767
282,-0.005689949
283,0.025471516
284,-0.0025241561
285,-0.013336137
286,0.015064202
287,0.1779193
288,-0.013336137
289,-0.0026066415
290,-0.005689949
291,0.017307047
292,0.16779321
293,-0.005689949
294,-0.005689949
295,8.8665634e-05
296,-0.005689949
297,-0.013336137
298,-0.005689949
299,-0.005689949
300,-0.005689949
301,-0.0031026565
302,-0.005689949
303,-0.0052692853
304,0.3536967
305,-0.005689949
306,0.3383023
307,-0.0031026565
308,0.04913956
309,0.031124983
310,-0.005689949
311,0.0153716095
312,-0.005689949
313,-0.005689949
314,0.014990922
315,-0.005689949
316,-0.013336137
317,-0.005689949
318,-0.0019481517
319,-0.0038500838
320,-0.005689949
321,0.20710693
322,-0.005689949
323,-0.013336137
324,-0.0028544143
325,-0.013336137
326,-0.005689949
327,-0.013336137
328,-0.005689949
329,-0.0025241561
330,-0.013336137
331,0.017307047
332,-0.005689949
333,0.1530765
334,-0.013336137
335,0.063621685
336,-0.0070055537
337,-0.005689949
338,-0.005689949
339,0.0457484
340,-0.013336137
341,0.037799418
342,0.017126892
343,0.17962752
344,-0.005689949
345,0.017307047
346,-0.0008036308
347,-0.005689949
348,-0.0030198544
349,-0.005689949
350,-0.005689934
351,-0.0032683872
352,0.07914841
